"CityId","CountryID","RegionID","City","Latitude","Longitude","TimeZone","DmaId","Code"
"33285","254","135","New Memphis","38.478000641","-89.68039703","-06:00","609","NMEM"
"33323","254","135","New Salem","39.694599152","-90.85679626","-06:00","717","NSAL"
"33358","254","135","New Windsor","41.195301056","-90.49240112","-06:00","682","NWIN"
"33366","254","135","Newark","41.512401581","-88.52140045","-06:00","602","NEWA"
"33419","254","135","Newman","39.771400452","-88.01779938","-06:00","648","NEWM"
"8286","254","135","Newton","38.970600128","-88.18939972","-06:00","581","NEWT"
"33473","254","135","Niantic","39.863800049","-89.1792984","-06:00","648","NIAN"
"8287","254","135","Niles","42.028499603","-87.81240082","-06:00","602","NILE"
"33499","254","135","Nilwood","39.390300751","-89.75450134","-06:00","609","NILW"
"33512","254","135","Niota","40.583301544","-91.29850006","-06:00","717","NIOT"
"33526","254","135","Noble","38.717700958","-88.2111969","-06:00","581","NOBL"
"33536","254","135","Nokomis","39.31829834","-89.29519653","-06:00","609","NOKO"
"33549","254","135","Nora","42.450901031","-89.92980194","-06:00","682","NORA"
"8288","254","135","Normal","40.53730011","-88.98690033","-06:00","675","NORM"
"33580","254","135","Norris","40.625900269","-90.03170013","-06:00","675","NORR"
"33585","254","135","Norris City","37.973899841","-88.31929779","-06:00","649","NCIT"
"17740","254","135","North Aurora","41.806800842","-88.33660126","-06:00","602","NAUR"
"8289","254","135","North Chicago","42.327098846","-87.86499786","-06:00","602","NCHI"
"33655","254","135","North Henderson","41.107700348","-90.47650146","-06:00","682","NHEN"
"8290","254","135","Northbrook","42.126598358","-87.83470154","-06:00","602","NORT"
"33822","254","135","O Fallon","38.607398987","-89.89289856","-06:00","609","OFAL"
"33829","254","135","Oak Brook","41.783599854","-87.93910217","-06:00","602","OBRO"
"8291","254","135","Oak Forest","41.606098175","-87.75489807","-06:00","602","OFOR"
"8292","254","135","Oak Lawn","41.716899872","-87.75330353","-06:00","602","OLAW"
"8293","254","135","Oak Park","41.884998322","-87.79090118","-06:00","602","OPAR"
"33854","254","135","Oakdale","38.262298584","-89.5911026","-06:00","609","OAKD"
"33867","254","135","Oakford","40.10369873","-89.9489975","-06:00","648","OAKF"
"33876","254","135","Oakland","39.628299713","-88.01670074","-06:00","648","OAKA"
"33888","254","135","Oakley","39.890800476","-88.79360199","-06:00","648","OAKL"
"33908","254","135","Oakwood","40.132301331","-87.80220032","-06:00","648","OAKW"
"33920","254","135","Oblong","39.011901855","-87.88860321","-06:00","581","OBLO"
"33944","254","135","Oconee","39.282001495","-89.08270264","-06:00","648","OCON"
"33952","254","135","Odell","40.999198914","-88.52619934","-06:00","675","ODEL"
"33966","254","135","Odin","38.607700348","-89.05570221","-06:00","609","ODIN"
"33977","254","135","Ogden","40.150398254","-87.97579956","-06:00","648","OGDE"
"33984","254","135","Oglesby","41.283699036","-89.03949738","-06:00","602","OGLE"
"33987","254","135","Ohio","41.548099518","-89.45189667","-06:00","682","OHIO"
"33992","254","135","Ohlman","39.345199585","-89.21869659","-06:00","609","OHLM"
"34009","254","135","Okawville","38.4375","-89.47669983","-06:00","609","OKAW"
"34068","254","135","Olive Branch","37.168701172","-89.35169983","-06:00","632","OBRA"
"34084","254","135","Olmsted","37.210899353","-89.09850311","-06:00","632","OLMS"
"8294","254","135","Olney","38.722099304","-88.08760071","-06:00","581","OLNE"
"34096","254","135","Olympia Fields","41.517700195","-87.6914978","-06:00","602","OFIE"
"34101","254","135","Omaha","37.886600494","-88.26599884","-06:00","632","OMAH"
"34118","254","135","Onarga","40.703899384","-87.96340179","-06:00","648","ONAR"
"34124","254","135","Oneida","41.100200653","-90.26360321","-06:00","682","ONEI"
"34151","254","135","Opdyke","38.278900146","-88.75569916","-06:00","632","OPDY"
"34152","254","135","Opheim","41.254398346","-90.3839035","-06:00","682","OPHE"
"8295","254","135","Oquawka","40.942100525","-90.87770081","-06:00","682","OQUA"
"34170","254","135","Orangeville","42.474201202","-89.62280273","-06:00","610","ORAN"
"34174","254","135","Oraville","37.865200043","-89.38339996","-06:00","632","ORAV"
"34186","254","135","Oreana","39.943599701","-88.83979797","-06:00","648","OREA"
"34188","254","135","Oregon","41.996101379","-89.29759979","-06:00","610","OREG"
"34199","254","135","Orient","37.916900635","-88.97360229","-06:00","632","ORIE"
"34206","254","135","Orion","41.366901398","-90.39659882","-06:00","682","ORIO"
"8296","254","135","Orland Park","41.618801117","-87.84950256","-06:00","602","OPAK"
"34262","254","135","Osco","41.370800018","-90.25910187","-06:00","682","OSCO"
"15629","254","135","Oswego","41.65650177","-88.31600189","-06:00","602","OSWE"
"8297","254","135","Ottawa","41.434898376","-88.86869812","-06:00","602","OTTA"
"34331","254","135","Owaneco","39.472099304","-89.19519806","-06:00","648","OWAN"
"34367","254","135","Ozark","37.534198761","-88.76439667","-06:00","632","OZAR"
"8298","254","135","Palatine","42.122699738","-88.0388031","-06:00","602","PALA"
"15641","254","135","Palestine","39.008800507","-87.62159729","-06:00","581","PALE"
"34430","254","135","Palmer","39.477600098","-89.44740295","-06:00","648","PALR"
"34444","254","135","Palmyra","39.392299652","-89.92369843","-06:00","609","PALM"
"34459","254","135","Paloma","40.050998688","-91.22480011","-06:00","717","PALO"
"34461","254","135","Palos Heights","41.660800934","-87.78919983","-06:00","602","PHEG"
"34462","254","135","Palos Hills","41.701198578","-87.85739899","-06:00","602","PHIL"
"17309","254","135","Palos Park","41.669998169","-87.86660004","-06:00","602","PPAR"
"34467","254","135","Pana","39.406101227","-89.08209991","-06:00","648","PANA"
"34471","254","135","Panama","39.03509903","-89.52559662","-06:00","609","PANM"
"34495","254","135","Papineau","40.969299316","-87.71640015","-06:00","648","PAPI"
"8299","254","135","Paris","39.625499725","-87.71970367","-06:00","581","PARI"
"8300","254","135","Park Forest","41.459400177","-87.69080353","-06:00","602","PFOR"
"8301","254","135","Park Ridge","42.012199402","-87.84349823","-06:00","602","PRID"
"34541","254","135","Parkersburg","38.590999603","-88.06289673","-06:00","581","PARK"
"34589","254","135","Patoka","38.761299133","-89.08679962","-06:00","609","PATO"
"34603","254","135","Patterson","39.48059845","-90.48259735","-06:00","609","PATT"
"34630","254","135","Paw Paw","41.679599762","-88.94950104","-06:00","610","PPAW"
"12516","254","135","Pawnee","39.576198578","-89.55400085","-06:00","648","PAWN"
"8302","254","135","Paxton","40.443901062","-88.13729858","-06:00","648","PAXT"
"34651","254","135","Payson","39.805999756","-91.29450226","-06:00","717","PAYS"
"34669","254","135","Pearl","39.429599762","-90.65029907","-06:00","717","PEAR"
"34670","254","135","Pearl City","42.252300262","-89.84380341","-06:00","610","PCIY"
"34677","254","135","Pecatonica","42.310798645","-89.34600067","-06:00","610","PECA"
"8303","254","135","Pekin","40.556400299","-89.62090302","-06:00","675","PEKI"
"34733","254","135","Penfield","40.316898346","-87.96230316","-06:00","648","PENF"
"8304","254","135","Peoria","40.700199127","-89.60630035","-06:00","675","PEOR"
"34771","254","135","Peotone","41.339199066","-87.78559875","-06:00","602","PEOT"
"34780","254","135","Percy","38.016601562","-89.61579895","-06:00","609","PERC"
"34793","254","135","Perks","37.309898376","-89.08049774","-06:00","632","PERK"
"34802","254","135","Perry","39.796600342","-90.74150085","-06:00","717","PERR"
"15354","254","135","Peru","41.343399048","-89.13659668","-06:00","602","PERU"
"34828","254","135","Pesotum","39.918598175","-88.27330017","-06:00","648","PESO"
"8305","254","135","Petersburg","40.045200348","-89.85479736","-06:00","648","PETE"
"34883","254","135","Philo","40.01309967","-88.16619873","-06:00","648","PHIO"
"34894","254","135","Piasa","39.138801575","-90.11419678","-06:00","609","PIAS"
"34934","254","135","Pierron","38.780101776","-89.59829712","-06:00","609","PIER"
"42337","254","135","Pierson","39.798000336","-88.52799988","-06:00","0","PIES"
"14009","254","135","Pinckneyville","38.095100403","-89.39260101","-06:00","632","PINC"
"35046","254","135","Piper City","40.755599976","-88.18229675","-06:00","648","PCIT"
"35063","254","135","Pittsburg","37.788700104","-88.8655014","-06:00","632","PITS"
"8306","254","135","Pittsfield","39.572799683","-90.80339813","-06:00","717","PITT"
"35090","254","135","Plainfield","41.617198944","-88.23999786","-06:00","602","PLAI"
"35104","254","135","Plainville","39.800701141","-91.12049866","-06:00","717","PLAV"
"8307","254","135","Plano","41.679798126","-88.53700256","-06:00","602","PLAN"
"35120","254","135","Plato Center","42.026699066","-88.43019867","-06:00","602","PCEN"
"35137","254","135","Pleasant Hill","39.448600769","-90.90440369","-06:00","717","PHIZ"
"35150","254","135","Pleasant Plains","39.845798492","-89.8742981","-06:00","648","PPLA"
"35188","254","135","Plymouth","40.281398773","-90.8526001","-06:00","717","PLYM"
"35198","254","135","Pocahontas","38.772800446","-89.50309753","-06:00","609","POCA"
"35253","254","135","Polo","41.99779892","-89.62129974","-06:00","610","POLO"
"35260","254","135","Pomona","37.641799927","-89.35289764","-06:00","632","POMO"
"8308","254","135","Pontiac","40.860198975","-88.62840271","-06:00","675","PONT"
"35293","254","135","Poplar Grove","42.409000397","-88.82769775","-06:00","610","PGRO"
"35302","254","135","Port Byron","41.595001221","-90.29740143","-06:00","682","PBYR"
"35385","254","135","Posen","41.627799988","-87.68669891","-06:00","602","POSE"
"35397","254","135","Potomac","40.320999146","-87.84420013","-06:00","648","POTO"
"35460","254","135","Prairie City","40.607299805","-90.50289917","-06:00","717","PCIZ"
"15658","254","135","Prairie du Rocher","38.08259964","-90.10540009","-06:00","609","PDRO"
"35480","254","135","Preemption","41.313598633","-90.58239746","-06:00","682","PREE"
"8309","254","135","Princeton","41.360900879","-89.39810181","-06:00","682","PRIN"
"17699","254","135","Princeville","40.916301727","-89.77600098","-06:00","675","PRIC"
"18178","254","135","Prophetstown","41.590900421","-89.94979858","-06:00","682","PROP"
"35559","254","135","Prospect Heights","42.10269928","-87.92880249","-06:00","602","PHEI"
"35588","254","135","Pulaski","37.215400696","-89.20010376","-06:00","632","PULA"
"35612","254","135","Putnam","41.188800812","-89.44689941","-06:00","675","PUTN"
"8310","254","135","Quincy","39.934501648","-91.37159729","-06:00","717","QUIN"
"35693","254","135","Radom","38.281898499","-89.19249725","-06:00","609","RADO"
"35714","254","135","Raleigh","37.825801849","-88.54319763","-06:00","632","RALE"
"35737","254","135","Ramsey","39.103099823","-89.10420227","-06:00","609","RAMS"
"35777","254","135","Rankin","40.446601868","-87.89070129","-06:00","648","RANK"
"35778","254","135","Ransom","41.149700165","-88.63880157","-06:00","602","RANS"
"8311","254","135","Rantoul","40.304401398","-88.1568985","-06:00","648","RANT"
"35790","254","135","Rapids City","41.580101013","-90.34349823","-06:00","682","RCIY"
"35794","254","135","Raritan","40.678699493","-90.84590149","-06:00","682","RARI"
"35828","254","135","Raymond","39.303600311","-89.59079742","-06:00","609","RAYM"
"14862","254","135","Red Bud","38.157501221","-89.98130035","-06:00","609","RBUD"
"35904","254","135","Reddick","41.096801758","-88.20110321","-06:00","602","REDD"
"35919","254","135","Redmon","39.645301819","-87.86190033","-06:00","581","REDM"
"13272","254","135","Renault","38.171398163","-90.09420013","-06:00","609","RENA"
"36021","254","135","Reynolds","41.342998505","-90.73880005","-06:00","682","REYN"
"13524","254","135","Richmond","42.464599609","-88.30680084","-06:00","602","RICH"
"36103","254","135","Richton Park","41.478801727","-87.73940277","-06:00","602","RPAR"
"36105","254","135","Richview","38.399898529","-89.20110321","-06:00","609","RICV"
"36123","254","135","Ridge Farm","39.91619873","-87.61180115","-06:00","648","RFAR"
"36146","254","135","Ridgway","37.819698334","-88.26409912","-06:00","632","RIDG"
"18719","254","135","Ridott","42.305400848","-89.47329712","-06:00","610","RIDO"
"36162","254","135","Rinard","38.581600189","-88.46779633","-06:00","649","RINA"
"36178","254","135","Ringwood","42.411899567","-88.31109619","-06:00","602","RING"
"36180","254","135","Rio","41.109901428","-90.38800049","-06:00","682","RIO"
"36218","254","135","River Forest","41.895000458","-87.81939697","-06:00","602","RFOR"
"36219","254","135","River Grove","41.924999237","-87.83850098","-06:00","602","RGRO"
"36225","254","135","Riverdale","41.643798828","-87.62139893","-06:00","602","RIVE"
"36234","254","135","Riverside","41.836799622","-87.82150269","-06:00","602","RIVR"
"16305","254","135","Riverton","39.857601166","-89.52140045","-06:00","648","RIVT"
"8312","254","135","Roanoke","40.792701721","-89.23490143","-06:00","675","ROAN"
"36273","254","135","Robbins","41.644001007","-87.71050262","-06:00","602","ROBB"
"36282","254","135","Roberts","40.625198364","-88.17739868","-06:00","648","ROBE"
"8313","254","135","Robinson","39.01309967","-87.76570129","-06:00","581","ROBI"
"8314","254","135","Rochelle","41.942401886","-89.06529999","-06:00","610","ROCH"
"11753","254","135","Rochester","39.731201172","-89.53220367","-06:00","648","ROCE"
"36319","254","135","Rock City","42.414699554","-89.47149658","-06:00","610","RCIT"
"13617","254","135","Rock Falls","41.726699829","-89.70659637","-06:00","682","RFAL"
"8315","254","135","Rock Island","41.498500824","-90.57330322","-06:00","682","RISL"
"36341","254","135","Rockbridge","39.280799866","-90.27200317","-06:00","609","ROCB"
"8316","254","135","Rockford","42.272201538","-89.06880188","-06:00","610","ROCK"
"36362","254","135","Rockport","39.536499023","-91.01180267","-06:00","717","ROCP"
"14982","254","135","Rockton","42.469501495","-89.15930176","-06:00","610","ROCT"
"36378","254","135","Rockwood","37.830101013","-89.62069702","-06:00","609","ROCW"
"8317","254","135","Rolling Meadows","42.070301056","-88.02089691","-06:00","602","RMEA"
"36438","254","135","Rome","40.883399963","-89.50270081","-06:00","675","ROMZ"
"12145","254","135","Romeoville","41.650901794","-88.08650208","-06:00","602","ROME"
"36451","254","135","Roodhouse","39.491001129","-90.29959869","-06:00","609","ROOD"
"36465","254","135","Rosamond","39.392700195","-89.19490051","-06:00","648","ROSA"
"36468","254","135","Roscoe","42.431499481","-88.98480225","-06:00","610","ROSC"
"8318","254","135","Roselle","41.979099274","-88.09339905","-06:00","602","ROSE"
"36516","254","135","Roseville","40.709201813","-90.6155014","-06:00","682","ROSV"
"8319","254","135","Rosiclare","37.425899506","-88.36270142","-06:00","632","ROSI"
"36539","254","135","Rossville","40.344100952","-87.66259766","-06:00","648","ROSS"
"36554","254","135","Round Lake","42.344200134","-88.11579895","-06:00","602","RLAK"
"36583","254","135","Roxana","38.848201752","-90.07189941","-06:00","609","ROXA"
"36598","254","135","Royal","40.19260025","-87.97280121","-06:00","648","ROYL"
"36604","254","135","Royalton","37.878398895","-89.10479736","-06:00","632","ROYA"
"8320","254","135","Rushville","40.14509964","-90.56479645","-06:00","717","RUSH"
"36674","254","135","Russell","42.490699768","-87.91269684","-06:00","602","RUSS"
"36701","254","135","Rutland","40.984600067","-89.04859924","-06:00","602","RUTL"
"36746","254","135","Sadorus","39.95690155","-88.34359741","-06:00","648","SADO"
"36763","254","135","Sailor Springs","38.763599396","-88.36319733","-06:00","581","SSPR"
"36772","254","135","Saint Anne","41.035999298","-87.66470337","-06:00","602","SANN"
"36777","254","135","Saint Augustine","40.733600616","-90.36239624","-06:00","682","SAUG"
"13100","254","135","Saint Charles","41.943698883","-88.33830261","-06:00","602","SCHR"
"36802","254","135","Saint David","40.519100189","-90.05269623","-06:00","675","SDAV"
"36808","254","135","Saint Elmo","39.042198181","-88.86260223","-06:00","609","SELM"
"36813","254","135","Saint Francisville","38.627799988","-87.69419861","-06:00","581","SFRA"
"36832","254","135","Saint Jacob","38.696498871","-89.66960144","-06:00","609","SJAC"
"36845","254","135","Saint Joseph","40.140098572","-88.06759644","-06:00","648","SJOS"
"36850","254","135","Saint Libory","38.362499237","-89.7098999","-06:00","609","SLIB"
"36889","254","135","Saint Peter","38.868000031","-88.8640976","-06:00","609","SPET"
"36907","254","135","Sainte Marie","38.931598663","-88.02469635","-06:00","581","SMAR"
"8321","254","135","Salem","38.632099152","-88.93569946","-06:00","609","SALE"
"36994","254","135","San Jose","40.275901794","-89.65830231","-06:00","675","SJOE"
"37039","254","135","Sandoval","38.662998199","-89.09459686","-06:00","609","SANO"
"18392","254","135","Sandwich","41.640701294","-88.64689636","-06:00","602","SAND"
"37134","254","135","Saunemin","40.882099152","-88.41369629","-06:00","675","SAUN"
"18763","254","135","Savanna","42.14630127","-90.1588974","-06:00","682","SAVA"
"11810","254","135","Savoy","40.039901733","-88.26429749","-06:00","648","SAVO"
"37155","254","135","Sawyerville","39.07849884","-89.80740356","-06:00","609","SAWY"
"37164","254","135","Saybrook","40.441398621","-88.52189636","-06:00","675","SAYB"
"37170","254","135","Scales Mound","42.46680069","-90.25900269","-06:00","682","SMOU"
"8323","254","135","Schaumburg","42.04019928","-88.0904007","-06:00","602","SCHA"
"37186","254","135","Scheller","38.167701721","-89.09559631","-06:00","632","SCHE"
"37190","254","135","Schiller Park","41.95880127","-87.86789703","-06:00","602","SPAK"
"37221","254","135","Sciota","40.588500977","-90.7322998","-06:00","717","SCIO"
"37224","254","135","Scioto Mills","42.356399536","-89.66880035","-06:00","610","SMIS"
"37248","254","135","Scott Air Force Base","38.545600891","-89.85289764","-06:00","609","SAFB"
"37264","254","135","Scottville","39.480499268","-90.10540009","-06:00","609","SCOT"
"37308","254","135","Seaton","41.058898926","-90.8348999","-06:00","682","SEAT"
"37309","254","135","Seatonville","41.364700317","-89.27639771","-06:00","682","SEAO"
"37327","254","135","Secor","40.710998535","-89.11840057","-06:00","675","SECO"
"37376","254","135","Seneca","41.430599213","-88.61070251","-06:00","602","SENE"
"37393","254","135","Serena","41.5","-88.74849701","-06:00","602","SERE"
"37397","254","135","Sesser","38.080898285","-89.08280182","-06:00","632","SESS"
"37412","254","135","Seward","42.238700867","-89.35749817","-06:00","610","SEWA"
"37418","254","135","Seymour","40.093200684","-88.40950012","-06:00","648","SEYM"
"37420","254","135","Shabbona","41.753700256","-88.88500214","-06:00","602","SHAB"
"37451","254","135","Shannon","42.159000397","-89.748703","-06:00","682","SHAN"
"37486","254","135","Shattuc","38.649898529","-89.19400024","-06:00","609","SHAT"
"8324","254","135","Shawneetown","37.705101013","-88.16230011","-06:00","632","SHAW"
"37512","254","135","Sheffield","41.407798767","-89.70529938","-06:00","682","SHEF"
"8325","254","135","Shelbyville","39.397899628","-88.81099701","-06:00","648","SHEL"
"37532","254","135","Sheldon","40.776798248","-87.5891037","-06:00","648","SHED"
"37564","254","135","Sheridan","41.503601074","-88.65070343","-06:00","602","SHER"
"37572","254","135","Sherman","39.896999359","-89.59919739","-06:00","648","SHEM"
"37578","254","135","Sherrard","41.286399841","-90.49449921","-06:00","682","SHEA"
"37606","254","135","Shipman","39.138000488","-90.05619812","-06:00","609","SHIP"
"37610","254","135","Shirland","42.444499969","-89.1977005","-06:00","610","SHIR"
"37612","254","135","Shirley","40.420700073","-89.0943985","-06:00","675","SHIL"
"37620","254","135","Shobonier","38.846298218","-89.08940125","-06:00","609","SHOB"
"37643","254","135","Shumway","39.196399689","-88.63420105","-06:00","648","SHUM"
"37650","254","135","Sibley","40.573501587","-88.38490295","-06:00","648","SIBL"
"37657","254","135","Sidell","39.913898468","-87.85019684","-06:00","648","SIDE"
"37662","254","135","Sidney","40.011001587","-88.06680298","-06:00","648","SIDN"
"37673","254","135","Sigel","39.22769928","-88.47609711","-06:00","648","SIGE"
"37726","254","135","Silvis","41.490200043","-90.41429901","-06:00","682","SILV"
"37733","254","135","Simpson","37.468101501","-88.76509857","-06:00","632","SIMP"
"37742","254","135","Sims","38.410400391","-88.52870178","-06:00","649","SIMS"
"8326","254","135","Skokie","42.034999847","-87.74410248","-06:00","602","SKOK"
"37827","254","135","Smithboro","38.866600037","-89.32019806","-06:00","609","SMIB"
"37832","254","135","Smithfield","40.489498138","-90.28269958","-06:00","675","SMIF"
"37846","254","135","Smithshire","40.722301483","-90.73079681","-06:00","682","SMIT"
"37847","254","135","Smithton","38.442798615","-89.99189758","-06:00","609","SMIH"
"37917","254","135","Solon Mills","42.442199707","-88.27349854","-06:00","602","SMIL"
"14939","254","135","Somonauk","41.645000458","-88.70110321","-06:00","602","SOMO"
"37952","254","135","Sorento","38.952301025","-89.56089783","-06:00","609","SORE"
"37969","254","135","South Beloit","42.479598999","-88.97229767","-06:00","610","SBEL"
"13742","254","135","South Elgin","41.993499756","-88.27700043","-06:00","602","SELG"
"8327","254","135","South Holland","41.596401215","-87.60140228","-06:00","602","SHOL"
"38048","254","135","South Pekin","40.492599487","-89.65789795","-06:00","675","SPEK"
"38061","254","135","South Roxana","38.824199677","-90.05870056","-06:00","609","SROX"
"38089","254","135","South Wilmington","41.174598694","-88.27649689","-06:00","602","SWIL"
"38128","254","135","Sparland","41.018600464","-89.47899628","-06:00","675","SPAL"
"18605","254","135","Sparta","38.113300323","-89.71530151","-06:00","609","SPAR"
"38144","254","135","Speer","41.017601013","-89.69650269","-06:00","675","SPEE"
"38203","254","135","Spring Grove","42.451499939","-88.21379852","-06:00","602","SGRO"
"8328","254","135","Spring Valley","41.334499359","-89.21589661","-06:00","682","SVAL"
"38227","254","135","Springerton","38.165798187","-88.37819672","-06:00","649","SPRN"
"8329","254","135","Springfield","39.793998718","-89.65519714","-06:00","648","SPRI"
"38295","254","135","Standard","41.25579834","-89.17749786","-06:00","675","STAD"
"38296","254","135","Standard City","39.350601196","-89.78250122","-06:00","609","SCIT"
"38301","254","135","Stanford","40.442699432","-89.20860291","-06:00","675","STAN"
"16725","254","135","Staunton","39.021800995","-89.76039886","-06:00","609","STAU"
"38377","254","135","Steeleville","37.987800598","-89.67810059","-06:00","609","STEE"
"38382","254","135","Steger","41.470500946","-87.63970184","-06:00","602","STEG"
"8331","254","135","Sterling","41.844799042","-89.73660278","-06:00","682","STER"
"38431","254","135","Steward","41.825500488","-89.020401","-06:00","610","STEA"
"38432","254","135","Stewardson","39.283798218","-88.64289856","-06:00","648","STEW"
"38445","254","135","Stillman Valley","42.118000031","-89.18830109","-06:00","610","SVAE"
"38475","254","135","Stockland","40.614398956","-87.59279633","-06:00","648","STOK"
"38481","254","135","Stockton","42.342399597","-90.03240204","-06:00","682","STOC"
"38498","254","135","Stone Park","41.902900696","-87.88089752","-06:00","602","SPAZ"
"38501","254","135","Stonefort","37.637798309","-88.74009705","-06:00","632","STOE"
"38513","254","135","Stonington","39.655200958","-89.19529724","-06:00","648","STON"
"38537","254","135","Stoy","38.997501373","-87.83339691","-06:00","581","STOY"
"38548","254","135","Strasburg","39.387901306","-88.64320374","-06:00","648","STRS"
"38576","254","135","Strawn","40.645801544","-88.40059662","-06:00","675","STRW"
"8332","254","135","Streamwood","42.02299881","-88.17420197","-06:00","602","STRE"
"12539","254","135","Streator","41.118198395","-88.82939911","-06:00","602","STRA"
"38587","254","135","Stronghurst","40.763801575","-90.96140289","-06:00","682","STRO"
"38615","254","135","Sublette","41.626998901","-89.26470184","-06:00","610","SUBL"
"38625","254","135","Sugar Grove","41.782798767","-88.44580078","-06:00","602","SGRV"
"8333","254","135","Sullivan","39.587200165","-88.58350372","-06:00","648","SULL"
"38664","254","135","Summerfield","38.597198486","-89.75189972","-06:00","609","SUMM"
"38684","254","135","Summit Argo","41.780601501","-87.81510162","-06:00","602","SARG"
"38695","254","135","Sumner","38.792999268","-87.83260345","-06:00","581","SUMN"
"38765","254","135","Sutter","40.294101715","-91.37940216","-06:00","717","SUTT"
"15923","254","135","Sycamore","42.014598846","-88.68910217","-06:00","602","SYCA"
"38854","254","135","Table Grove","40.406898499","-90.3914032","-06:00","675","TGRO"
"38892","254","135","Tallula","39.943000793","-89.89959717","-06:00","648","TALL"
"38904","254","135","Tamaroa","38.147499084","-89.21029663","-06:00","632","TAMA"
"38907","254","135","Tamms","37.253700256","-89.29380035","-06:00","632","TAMM"
"38909","254","135","Tampico","41.636699677","-89.7881012","-06:00","682","TAMP"
"14816","254","135","Taylor Ridge","41.398300171","-90.74019623","-06:00","682","TRID"
"38953","254","135","Taylor Springs","39.128299713","-89.48930359","-06:00","609","TSPR"
"8334","254","135","Taylorville","39.552101135","-89.32160187","-06:00","648","TAYL"
"38968","254","135","Techny","42.110099792","-87.83139801","-06:00","602","TECH"
"39010","254","135","Tennessee","40.414798737","-90.86460114","-06:00","717","TENN"
"39042","254","135","Teutopolis","39.13010025","-88.46949768","-06:00","648","TEUT"
"39045","254","135","Texico","38.42950058","-88.86119843","-06:00","632","TEXI"
"39052","254","135","Thawville","40.699901581","-88.08159637","-06:00","648","THAW"
"39056","254","135","Thayer","39.538200378","-89.76339722","-06:00","648","THAY"
"39065","254","135","Thebes","37.194698334","-89.39610291","-06:00","632","THEB"
"39080","254","135","Thomasboro","40.235401154","-88.17150116","-06:00","648","THOA"
"39099","254","135","Thompsonville","37.863498688","-88.76190186","-06:00","632","THOP"
"14813","254","135","Thomson","41.976799011","-90.05110168","-06:00","682","THOM"
"39115","254","135","Thornton","41.56829834","-87.60410309","-06:00","602","THOR"
"39167","254","135","Tilden","38.211799622","-89.68270111","-06:00","609","TILD"
"39178","254","135","Tilton","40.096099854","-87.65180206","-06:00","648","TILT"
"39187","254","135","Timewell","40.006401062","-90.86869812","-06:00","717","TIME"
"8335","254","135","Tinley Park","41.567901611","-87.79489899","-06:00","602","TPAR"
"39215","254","135","Tiskilwa","41.277599335","-89.50990295","-06:00","682","TISK"
"8336","254","135","Toledo","39.289600372","-88.24849701","-06:00","648","TOLE"
"39246","254","135","Tolono","39.989200592","-88.24210358","-06:00","648","TOLO"
"39250","254","135","Toluca","41.006099701","-89.14070129","-06:00","675","TOLU"
"39262","254","135","Tonica","41.220600128","-89.05529785","-06:00","602","TONI"
"39273","254","135","Topeka","40.372200012","-89.93579865","-06:00","675","TOPE"
"8337","254","135","Toulon","41.104301453","-89.85769653","-06:00","675","TOUL"
"39301","254","135","Tovey","39.584701538","-89.45110321","-06:00","648","TOVE"
"39303","254","135","Towanda","40.532100677","-88.86579895","-06:00","675","TOWA"
"39310","254","135","Tower Hill","39.34690094","-88.9713974","-06:00","648","THIL"
"39357","254","135","Tremont","40.481700897","-89.49230194","-06:00","675","TREM"
"39367","254","135","Trenton","38.639701843","-89.61530304","-06:00","609","TREN"
"39388","254","135","Trilla","39.391101837","-88.3443985","-06:00","648","TRIL"
"39406","254","135","Triumph","41.499500275","-89.021698","-06:00","602","TRIU"
"39407","254","135","Trivoli","40.676200867","-89.90280151","-06:00","675","TRIV"
"15324","254","135","Troy","38.702999115","-89.83190155","-06:00","609","TROY"
"39435","254","135","Troy Grove","41.467498779","-89.08309937","-06:00","602","TGRV"
"39476","254","135","Tunnel Hill","37.552799225","-88.87139893","-06:00","632","THIZ"
"8338","254","135","Tuscola","39.815299988","-88.28379822","-06:00","648","TUSC"
"39593","254","135","Ullin","37.268299103","-89.17919922","-06:00","632","ULLI"
"39622","254","135","Union","42.220798492","-88.521698","-06:00","602","UNIO"
"39644","254","135","Union Hill","41.107601166","-88.146698","-06:00","602","UHIL"
"39676","254","135","Unity","37.235198975","-89.26999664","-06:00","632","UNIT"
"42939","254","135","University Park","41.591999054","-87.68499756","-06:00","0","UPAR"
"8340","254","135","Urbana","40.124500275","-88.1875","-06:00","648","URBA"
"39713","254","135","Ursa","40.082199097","-91.39880371","-06:00","717","URSA"
"14279","254","135","Utica","41.395401001","-88.99269867","-06:00","602","UTIC"
"39749","254","135","Valier","38.015499115","-89.04270172","-06:00","632","VALI"
"39782","254","135","Valmeyer","38.283798218","-90.30439758","-06:00","609","VALM"
"39797","254","135","Van Orin","41.550300598","-89.35350037","-06:00","682","VORI"
"8341","254","135","Vandalia","38.875198364","-89.10759735","-06:00","609","VAND"
"39831","254","135","Varna","41.02640152","-89.2539978","-06:00","675","VARN"
"39860","254","135","Venice","38.669300079","-90.16889954","-06:00","609","VENI"
"39880","254","135","Vergennes","37.905399323","-89.32230377","-06:00","632","VERG"
"39882","254","135","Vermilion","39.581401825","-87.58879852","-06:00","581","VERI"
"39886","254","135","Vermont","40.319499969","-90.39170074","-06:00","675","VERM"
