8146,12398,254,165,Smithville,30.07,-97.11,-06:00,SMIT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8147,12399,15,1082,Bregenz,47.5,9.77,+01:00,BREG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8148,12400,14,4,Burwood,-33.88,151.1,+10:00,BURW,2017-07-25 22:10:09,2017-07-25 22:10:09,
8149,12401,185,2998,Namsos,64.48,11.5,+01:00,NAMS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8150,12402,253,5392,Basingstoke,51.27,-1.09,+00:00,BASI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8151,12403,119,2246,Mantova,45.15,10.8,+01:00,MANT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8152,12406,224,3684,Sandton,-26.05,27.97,+02:00,SAND,2017-07-25 22:10:09,2017-07-25 22:10:09,
8153,12407,233,3986,Karlskrona,56.17,15.58,+01:00,KARL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8154,12408,82,1814,Neuf-Brisach,48.02,7.53,+01:00,NEUF,2017-07-25 22:10:09,2017-07-25 22:10:09,
8155,12410,254,157,South Lebanon,39.38,-84.21,-05:00,SLEB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8156,12411,233,4007,Vasteras,59.62,16.55,+01:00,VAST,2017-07-25 22:10:09,2017-07-25 22:10:09,
8157,12412,254,125,White Hall,34.26,-92.11,-06:00,WHAL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8158,12413,254,131,Gulf Breeze,30.37,-87.11,-06:00,GBRE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8159,12415,254,157,Pataskala,40.01,-82.68,-05:00,PATA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8160,12416,253,5392,Maidenhead,51.53,-0.74,+00:00,MAIE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8161,12417,254,159,Cornelius,45.61,-123.05,-08:00,CORN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8162,12418,254,135,Johnston City,37.83,-88.89,-06:00,JCIT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8163,12419,21,1104,Bridgetown,13.1,-59.62,-04:00,BRID,2017-07-25 22:10:09,2017-07-25 22:10:09,
8164,12420,253,5392,Hornchurch,51.56,0.21,+00:00,HORN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8165,12421,254,170,Two Rivers,44.22,-87.6,-06:00,TRIV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8166,12422,254,131,Tarpon Springs,28.14,-82.73,-05:00,TSPR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8167,12423,91,1916,Bad Orb,50.22,9.35,+01:00,BORB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8168,12425,254,160,Shrewsbury,39.77,-76.68,-05:00,SHRE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8169,12426,254,165,Happy,34.69,-101.75,-06:00,HAPP,2017-07-25 22:10:09,2017-07-25 22:10:09,
8170,12428,254,124,Benson,32.19,-110.26,-07:00,BENS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8171,12429,254,126,San Pedro,33.74,-118.3,-08:00,SPED,2017-07-25 22:10:09,2017-07-25 22:10:09,
8172,12431,254,167,Hallieford,37.49,-76.34,-05:00,HALL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8173,12434,254,126,Granada Hills,34.28,-118.51,-08:00,GHIL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8174,12435,254,127,Meeker,40.03,-107.63,-07:00,MEEK,2017-07-25 22:10:09,2017-07-25 22:10:09,
8175,12436,254,124,Ash Fork,35.16,-112.56,-07:00,AFOR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8176,12437,254,145,Wyoming,45.33,-93.09,-06:00,WYOM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8177,12438,43,43,Armstrong,50.45,-119.18,-08:00,ARMS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8178,12439,185,2997,Narvik,68.44,17.44,+01:00,NARV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8179,12445,253,5389,Bangor,53.22,-4.14,+00:00,BANG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8180,12446,59,1434,Playas del Coco,10.55,-85.7,-06:00,PDCO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8181,12447,81,4879,Imatra,61.17,28.77,+02:00,IMAT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8182,12448,254,126,Calabasas,34.14,-118.66,-08:00,CALA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8183,12449,233,4006,Harnosand,62.64,17.94,+01:00,HARN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8184,12450,254,131,Williston,29.41,-82.49,-05:00,WILL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8185,12451,254,131,Jensen Beach,27.25,-80.24,-05:00,JBEA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8186,12452,43,43,Sidney,48.65,-123.42,-08:00,SIDN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8187,12453,111,2067,Kecskemet,46.9,19.78,+01:00,KECS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8188,12455,233,3991,Ostersund,63.18,14.65,+01:00,OSTE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8189,12458,254,124,Clarkdale,34.84,-112.15,-07:00,CLAR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8190,12460,254,168,Camano Island,48.19,-122.48,-08:00,CISL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8191,12461,175,2980,Gemert,51.55,5.7,+01:00,GEME,2017-07-25 22:10:09,2017-07-25 22:10:09,
8192,12462,254,166,Kaysville,41.04,-111.93,-07:00,KAYS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8193,12463,81,4879,Kouvola,61.05,23,+02:00,KOUV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8194,12464,254,126,Guerneville,38.53,-123.01,-08:00,GUER,2017-07-25 22:10:09,2017-07-25 22:10:09,
8195,12466,15,1077,Baden,48.02,16.23,+01:00,BADE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8196,12467,15,1076,Dobriach,46.78,13.66,+01:00,DOBR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8197,12468,254,126,Grover Beach,35.13,-120.62,-08:00,GBEA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8198,12469,254,126,Rancho Santa Margarita,33.63,-117.61,-08:00,RSMA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8199,12470,75,1639,Kuressaare,58.26,22.55,+02:00,KURE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8200,12471,43,37,Fort Frances,48.62,-93.42,-05:00,FFRA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8201,12472,254,136,Moores Hill,39.08,-85.06,-05:00,MHIL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8202,12473,43,36,Stettler,52.33,-112.68,-07:00,STET,2017-07-25 22:10:09,2017-07-25 22:10:09,
8203,12474,14,4,Blacktown,-33.77,150.92,+10:00,BLAC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8204,12475,43,37,Kanata,45.33,-75.9,-05:00,KANA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8205,12476,234,4047,Vevey,46.45,6.85,+01:00,VEVE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8206,12477,254,128,Cheshire,41.51,-72.9,-05:00,CHES,2017-07-25 22:10:09,2017-07-25 22:10:09,
8207,12479,254,154,Wappingers Falls,41.6,-73.88,-05:00,WFAL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8208,12480,253,5392,Bournemouth,50.72,-1.88,+00:00,BOUR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8209,12481,254,170,Oconomowoc,43.11,-88.49,-06:00,OCON,2017-07-25 22:10:09,2017-07-25 22:10:09,
8210,12482,234,4049,Kloten,47.45,8.58,+01:00,KLOT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8211,12483,254,165,Portland,27.94,-97.29,-06:00,PORL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8212,12485,254,154,Nassau,42.52,-73.61,-05:00,NASS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8213,12486,254,157,Oxford,39.49,-84.75,-05:00,OXFO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8214,12487,254,145,North Branch,45.53,-92.9,-06:00,NBRA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8215,12488,254,154,Ballston Lake,42.92,-73.84,-05:00,BLAK,2017-07-25 22:10:09,2017-07-25 22:10:09,
8216,12489,43,36,Legal,53.95,-113.63,-07:00,LEGA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8217,12490,178,3089,Hastings,-39.65,176.83,+12:00,HAST,2017-07-25 22:10:09,2017-07-25 22:10:09,
8218,12491,254,126,Corning,39.9,-122.31,-08:00,CORI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8219,12492,254,135,Vernon Hills,42.22,-87.97,-06:00,VHIL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8220,12493,65,1500,Vejle,55.7,9.53,+01:00,VEJL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8221,12497,254,126,Foresthill,39.07,-120.57,-08:00,FORE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8222,12498,99,636,Dededo,13.52,144.84,+10:00,DEDE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8223,12499,65,1489,Skanderborg,56.03,9.93,+01:00,SKAN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8224,12501,253,5392,Eastbourne,50.78,0.26,+00:00,EAST,2017-07-25 22:10:09,2017-07-25 22:10:09,
8225,12502,254,170,De Pere,44.43,-88.17,-06:00,DPER,2017-07-25 22:10:09,2017-07-25 22:10:09,
8226,12503,254,122,Eclectic,32.66,-86.03,-06:00,ECLE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8227,12504,254,147,Union,38.43,-91.05,-06:00,UNIO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8228,12505,254,154,Highland Mills,41.36,-74.11,-05:00,HMIL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8229,12506,33,32,Tres Coroas,-29.53,-50.8,-03:00,TCOR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8230,12507,254,160,Hawley,41.48,-75.22,-05:00,HAWL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8231,12508,254,144,Manchester,42.16,-84.03,-05:00,MANC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8232,12509,254,128,Watertown,41.62,-73.12,-05:00,WATT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8233,12510,198,3311,Torres Vedras,39.1,-9.27,+00:00,TVED,2017-07-25 22:10:09,2017-07-25 22:10:09,
8234,12511,185,2998,Stjordal,63.47,10.93,+01:00,STJO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8235,12513,254,167,Colonial Beach,38.18,-77,-05:00,CBEA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8236,12514,254,168,Bainbridge Island,47.65,-122.53,-08:00,BISL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8237,12515,207,3944,Castries,14,-61,-04:00,CAST,2017-07-25 22:10:09,2017-07-25 22:10:09,
8238,12516,254,135,Pawnee,39.58,-89.55,-06:00,PAWN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8239,12517,254,162,Ridgeville,33.1,-80.31,-05:00,RIDV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8240,12518,43,37,Stoney Creek,43.22,-79.75,-05:00,SCRE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8241,12519,254,141,Rockland,44.13,-69.13,-05:00,ROCK,2017-07-25 22:10:09,2017-07-25 22:10:09,
8242,12520,254,157,Kingston,39.45,-82.84,-05:00,KINT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8243,12521,254,124,Yarnell,34.4,-112.6,-07:00,YARN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8244,12522,175,2977,Arnhem,51.98,5.92,+01:00,ARNH,2017-07-25 22:10:09,2017-07-25 22:10:09,
8245,12523,119,2249,Moncalieri,45,7.68,+01:00,MONC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8246,12524,253,5392,Wimborne Minster,50.8,-1.98,+00:00,WMIN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8247,12525,91,1912,Ludwigsburg,54.1,13.52,+01:00,LUDW,2017-07-25 22:10:09,2017-07-25 22:10:09,
8248,12526,253,5392,Bolton,53.57,-2.43,+00:00,BOLT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8249,12528,253,5392,Wellington,50.98,-3.22,+00:00,WELL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8250,12529,253,5389,Haverfordwest,51.8,-4.97,+00:00,HAVE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8251,12530,253,5392,Welwyn Garden City,51.81,-0.19,+00:00,WGCI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8252,12531,175,2984,Middelburg,51.5,3.62,+01:00,MIDD,2017-07-25 22:10:09,2017-07-25 22:10:09,
8253,12532,234,4029,Burgdorf,47.05,7.62,+01:00,BURG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8254,12533,178,3129,New Plymouth,-39.07,174.08,+12:00,NPLY,2017-07-25 22:10:09,2017-07-25 22:10:09,
8255,12534,14,3,Redcliffe,-27.23,153.12,+10:00,REDC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8256,12535,24,5305,Grez-Doiceau,50.73,4.7,+01:00,GREZ,2017-07-25 22:10:09,2017-07-25 22:10:09,
8257,12536,254,170,Delavan,42.62,-88.61,-06:00,DELA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8258,12539,254,135,Streator,41.12,-88.83,-06:00,STRA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8259,12540,149,2898,Alor Setar,6.12,100.37,+08:00,ASET,2017-07-25 22:10:09,2017-07-25 22:10:09,
8260,12542,233,4002,Katrineholm,59,16.2,+01:00,KATR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8261,12543,254,135,Knoxville,40.91,-90.27,-05:00,KNOX,2017-07-25 22:10:09,2017-07-25 22:10:09,
8262,12544,254,160,Titusville,41.68,-79.65,-05:00,TITU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8263,12546,254,167,Yorktown,37.19,-76.49,-05:00,YORK,2017-07-25 22:10:09,2017-07-25 22:10:09,
8264,12547,33,27,Juiz de For a,-21.75,-43.33,-03:00,JDFA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8265,12548,254,135,Flanagan,40.89,-88.87,-06:00,FLAN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8266,12549,185,2997,Bodo,67.28,14.38,+01:00,BODO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8267,12550,233,3986,Solvesborg,56.05,14.55,+01:00,SOLV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8268,12551,253,5392,Winchester,51.06,-1.31,+00:00,WINC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8269,12553,43,37,Kapuskasing,49.42,-82.43,-05:00,KAPU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8270,12554,113,2190,Udaipur,27.73,75.47,+05:30,UDAI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8271,12555,175,2980,Bergen op Zoom,51.5,4.3,+01:00,BOZO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8272,12556,185,2998,Steinkjer,64.02,11.5,+01:00,STEI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8273,12557,91,1913,Zangberg,48.28,12.43,+01:00,ZANG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8274,12558,91,1913,Burgbernheim,49.45,10.32,+01:00,BURG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8275,12559,254,143,Swampscott,42.48,-70.91,-05:00,SWAM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8276,12560,65,1503,Frederiksberg,55.68,12.53,+01:00,FRED,2017-07-25 22:10:09,2017-07-25 22:10:09,
8277,12562,253,5392,Gloucester,51.86,-2.24,+00:00,GLOU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8278,12564,254,125,Osceola,35.68,-90.01,-06:00,OSCE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8279,12565,175,2980,Oss,51.77,5.53,+01:00,OSS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8280,12569,254,170,Hudson,44.97,-92.69,-06:00,HUDS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8281,12570,254,142,Linthicum Heights,39.21,-76.67,-05:00,LHEI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8282,12571,254,168,Enumclaw,47.18,-121.64,-08:00,ENUM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8283,12572,14,4,Armidale,-30.52,151.65,+10:00,ARMI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8284,12573,254,168,Freeland,48.03,-122.54,-08:00,FREE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8285,12574,114,2148,Purwokerto,-7.42,109.23,+08:00,PURW,2017-07-25 22:10:09,2017-07-25 22:10:09,
8286,12575,43,37,Cambridge,43.38,-80.32,-05:00,CAMB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8287,12576,254,146,Kiln,30.4,-89.49,-06:00,KILN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8288,12577,254,160,Saegertown,41.74,-80.16,-05:00,SAEG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8289,12578,254,164,Kingston,35.86,-84.44,-05:00,KINS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8290,12579,254,142,Snow Hill,38.2,-75.42,-05:00,SHIL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8291,12580,203,3562,Khabarovsk,48.5,135.1,+03:00,KHAB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8292,12581,254,157,Fredericktown,40.49,-82.58,-05:00,FRED,2017-07-25 22:10:09,2017-07-25 22:10:09,
8293,12583,254,126,Pomona,34.06,-117.76,-08:00,POMO,2017-07-25 22:10:09,2017-07-25 22:10:09,
8294,12584,254,172,Barre,44.17,-72.43,-05:00,BARR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8295,12585,254,152,Clark,40.62,-74.31,-05:00,CLAR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8296,12586,254,160,Wilkes Barre,41.24,-75.88,-05:00,WBAR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8297,12587,254,147,Herculaneum,38.26,-90.39,-06:00,HERC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8298,12588,254,126,Fairfax,37.98,-122.61,-08:00,FAIF,2017-07-25 22:10:09,2017-07-25 22:10:09,
8299,12589,168,2810,Tafraout,29.47,-9.08,+00:00,TAFR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8300,12590,157,2828,Port Louis,-20.17,57.51,+04:00,PLOU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8301,12591,233,4010,Gotene,58.53,13.48,+01:00,GOTE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8302,12592,14,4,Oberon,-33.72,149.87,+10:00,OBER,2017-07-25 22:10:09,2017-07-25 22:10:09,
8303,12593,254,127,Golden,39.77,-105.29,-07:00,GOLD,2017-07-25 22:10:09,2017-07-25 22:10:09,
8304,12597,254,163,Hudson,43.13,-96.57,-06:00,HUDS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8305,12598,65,1499,Naestved,55.22,11.77,+01:00,NAES,2017-07-25 22:10:09,2017-07-25 22:10:09,
8306,12599,254,126,Pauma Valley,33.3,-116.93,-08:00,PVAX,2017-07-25 22:10:09,2017-07-25 22:10:09,
8307,12600,254,165,Mexia,31.69,-96.51,-06:00,MEXI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8308,12602,14,4,Pyrmont,-33.87,151.19,+10:00,PYRM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8309,12603,254,133,Haleiwa,21.59,-158.02,-10:00,HALE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8310,12604,5,1023,Andorra La Vella,42.5,1.52,+01:00,ALVE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8311,12605,5,5052,Escaldes,42.5,1.53,+01:00,ESCA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8312,12606,254,152,Flemington,40.52,-74.87,-05:00,FLEM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8313,12607,233,4010,Ulricehamn,57.78,13.42,+01:00,ULRI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8314,12608,254,139,Corydon,37.76,-87.71,-06:00,CORY,2017-07-25 22:10:09,2017-07-25 22:10:09,
8315,12609,14,1,Warrnambool,-38.38,142.48,+10:00,WARR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8316,12610,14,4,Bathurst,-33.42,149.57,+10:00,BATH,2017-07-25 22:10:09,2017-07-25 22:10:09,
8317,12611,254,152,Brick,40.06,-74.12,-05:00,BRIC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8318,12612,233,3987,Ljusdal,61.83,16.1,+01:00,LJUS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8319,12613,122,2337,Meguro,42.13,143.32,+09:00,MEGU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8320,12614,175,2982,Zwolle,52.5,6.08,+01:00,ZWOL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8321,12615,175,2980,Waalwijk,51.68,5.07,+01:00,WAAL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8322,12616,233,4010,Ljungskile,58.23,11.92,+01:00,LJUN,2017-07-25 22:10:09,2017-07-25 22:10:09,
8323,12617,185,3002,Haugesund,59.41,5.28,+01:00,HAUG,2017-07-25 22:10:09,2017-07-25 22:10:09,
8324,12618,119,2256,Aosta,45.73,7.33,+01:00,AOST,2017-07-25 22:10:09,2017-07-25 22:10:09,
8325,12620,24,1132,Verviers,50.58,5.87,+01:00,VERV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8326,12621,185,3005,Porsgrunn,59.15,9.67,+01:00,PORS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8327,12622,81,5023,Jyvaskyla,62.23,25.73,+02:00,JYVA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8328,12623,195,3505,Pasig,15.1,120.82,+08:00,PASI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8329,12624,233,3999,Lindesberg,59.58,15.25,+01:00,LIND,2017-07-25 22:10:09,2017-07-25 22:10:09,
8330,12625,24,5051,Leuven,50.88,4.7,+01:00,LEUV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8331,12626,253,5392,Gravesend,51.44,0.38,+00:00,GRAV,2017-07-25 22:10:09,2017-07-25 22:10:09,
8332,12629,91,1913,Parsberg,49.17,11.72,+01:00,PARS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8333,12630,233,3992,Vetlanda,57.43,15.07,+01:00,VETL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8334,12631,175,2981,Haarlem,52.37,4.65,+01:00,HAAR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8335,12632,252,5005,Sharjah ,25.36,55.39,+04:00,SHAR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8336,12633,119,2253,Prato,43.88,11.1,+01:00,PRAT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8337,12634,14,4,Port Macquarie,-31.43,152.92,+10:00,PMAC,2017-07-25 22:10:09,2017-07-25 22:10:09,
8338,12635,119,2252,Catania,37.5,15.1,+01:00,CATA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8339,12636,43,37,Pickering,43.87,-79.03,-05:00,PICK,2017-07-25 22:10:09,2017-07-25 22:10:09,
8340,12637,175,2983,Amersfoort,52.15,5.38,+01:00,AMER,2017-07-25 22:10:09,2017-07-25 22:10:09,
8341,12638,254,147,Osage Beach,38.13,-92.69,-06:00,OBEA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8342,12639,233,3987,Soderhamn,61.3,17.05,+01:00,SODE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8343,12641,119,2242,Parma,44.8,10.33,+01:00,PARM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8344,12642,99,636,Tamuning,13.48,144.78,+10:00,TAMU,2017-07-25 22:10:09,2017-07-25 22:10:09,
8345,12644,254,152,Marlton,39.88,-74.9,-05:00,MARL,2017-07-25 22:10:09,2017-07-25 22:10:09,
8346,12645,254,144,Mackinaw City,45.74,-84.7,-05:00,MCIT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8347,12647,61,5039,Supetar,43.38,16.55,+01:00,SUPE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8348,12648,224,3683,Port Elizabeth,-33.97,25.58,+02:00,PELI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8349,12649,254,143,North Adams,42.7,-73.09,-05:00,NADA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8350,12650,254,154,Brewster,41.41,-73.59,-05:00,BREW,2017-07-25 22:10:09,2017-07-25 22:10:09,
8351,12651,175,2979,Helden,51.32,6,+01:00,HELD,2017-07-25 22:10:09,2017-07-25 22:10:09,
8352,12652,254,154,Cambria Heights,40.69,-73.74,-05:00,CHEI,2017-07-25 22:10:09,2017-07-25 22:10:09,
8353,12653,234,4030,Fribourg,46.8,7.15,+01:00,FRIB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8354,12655,43,35,Ormstown,45.13,-74,-05:00,ORMS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8355,12656,43,37,Nepean,45.27,-75.77,-05:00,NEPE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8356,12657,254,139,Bandana,37.15,-88.95,-06:00,BAND,2017-07-25 22:10:09,2017-07-25 22:10:09,
8357,12659,254,143,Northfield,42.67,-72.46,-05:00,NORH,2017-07-25 22:10:09,2017-07-25 22:10:09,
8358,12660,254,160,Girard,41.97,-80.31,-05:00,GIRA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8359,12661,254,126,Corte Madera,37.92,-122.52,-08:00,CMAD,2017-07-25 22:10:09,2017-07-25 22:10:09,
8360,12662,226,3935,Mataro,41.53,2.45,+01:00,MATA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8361,12663,254,140,Sterlington,32.61,-92.14,-06:00,STER,2017-07-25 22:10:09,2017-07-25 22:10:09,
8362,12666,254,148,Whitefish,48.5,-114.58,-07:00,WHIT,2017-07-25 22:10:09,2017-07-25 22:10:09,
8363,12667,254,165,Mansfield,32.57,-97.13,-06:00,MANS,2017-07-25 22:10:09,2017-07-25 22:10:09,
8364,12668,254,135,Gridley,40.74,-88.89,-06:00,GRID,2017-07-25 22:10:09,2017-07-25 22:10:09,
8365,12669,254,126,Antelope,38.72,-121.36,-08:00,ANTE,2017-07-25 22:10:09,2017-07-25 22:10:09,
8366,12670,254,136,Preble,40.83,-85.01,-05:00,PREB,2017-07-25 22:10:09,2017-07-25 22:10:09,
8367,12671,254,168,Issaquah,47.53,-122,-08:00,ISSA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8368,12672,254,152,Liberty Corner,40.66,-74.58,-05:00,LCOR,2017-07-25 22:10:09,2017-07-25 22:10:09,
8369,12674,185,2992,Drammen,59.74,10.21,+01:00,DRAM,2017-07-25 22:10:09,2017-07-25 22:10:09,
8370,12677,199,736,Bayamon,18.4,-66.15,-04:00,BAYA,2017-07-25 22:10:09,2017-07-25 22:10:09,
8371,12678,254,131,North Palm Beach,26.86,-80.06,-05:00,NPBE,2017-07-25 22:10:09,2017-07-25 22:10:09,
